batch_id,path,dir,lines,status,clone_of
b0331,hbsd/src/lib/libc/db/recno/rec_delete.c,lib/libc/db/recno,183,DEFERRED,
b0331,hbsd/src/lib/libc/db/recno/rec_open.c,lib/libc/db/recno,234,DEFERRED,
b0331,hbsd/src/lib/libc/db/recno/rec_get.c,lib/libc/db/recno,287,DEFERRED,
b0331,hbsd/src/lib/libc/db/recno/rec_put.c,lib/libc/db/recno,270,DEFERRED,
b0332,hbsd/src/lib/libc/locale/lmonetary.c,lib/libc/locale,228,DEFERRED,
b0332,hbsd/src/lib/libc/locale/rune.c,lib/libc/locale,246,DEFERRED,
b0332,hbsd/src/lib/libc/locale/setlocale.c,lib/libc/locale,322,DEFERRED,
b0332,hbsd/src/lib/libc/locale/xlocale.c,lib/libc/locale,380,DEFERRED,
b0333,hbsd/src/lib/libc/gen/nlist.c,lib/libc/gen,306,DEFERRED,
b0333,hbsd/src/lib/libc/gen/dlfcn.c,lib/libc/gen,383,DEFERRED,
b0333,hbsd/src/lib/libc/gen/errlst.c,lib/libc/gen,222,DEFERRED,
b0333,hbsd/src/lib/libc/gen/exec.c,lib/libc/gen,369,DEFERRED,
b0334,hbsd/src/bin/ps/ps.c,bin/ps,1548,DEFERRED,
b0335,hbsd/src/lib/libc/gen/tls.c,lib/libc/gen,450,DEFERRED,
b0335,hbsd/src/lib/libc/gen/syslog.c,lib/libc/gen,496,DEFERRED,
b0335,hbsd/src/lib/libc/gen/fnmatch.c,lib/libc/gen,491,DEFERRED,
b0335,hbsd/src/lib/libc/gen/_pthread_stubs.c,lib/libc/gen,363,DEFERRED,
b0336,hbsd/src/lib/libc/regex/regcomp.c,lib/libc/regex,2262,DEFERRED,
b0337,hbsd/src/lib/libc/net/getprotoent.c,lib/libc/net,549,DEFERRED,
b0337,hbsd/src/lib/libc/net/nscachedcli.c,lib/libc/net,572,DEFERRED,
b0337,hbsd/src/lib/libc/net/getnameinfo.c,lib/libc/net,554,DEFERRED,
b0337,hbsd/src/lib/libc/net/ip6opt.c,lib/libc/net,598,VERIFIED,
b0338,hbsd/src/lib/libc/nameser/ns_name.c,lib/libc/nameser,1152,DEFERRED,
b0338,hbsd/src/lib/libc/nameser/ns_print.c,lib/libc/nameser,1250,DEFERRED,
b0339,hbsd/src/lib/libc/softfloat/fpsetsticky.c,lib/libc/softfloat,55,DEFERRED,
b0339,hbsd/src/lib/libc/softfloat/timesoftfloat.c,lib/libc/softfloat,2636,DEFERRED,
b0340,hbsd/src/bin/sh/var.c,bin/sh,963,DEFERRED,
b0340,hbsd/src/bin/sh/eval.c,bin/sh,1367,DEFERRED,
b0340,hbsd/src/bin/sh/jobs.c,bin/sh,1576,DEFERRED,
b0340,hbsd/src/bin/sh/expand.c,bin/sh,1545,DEFERRED,
b0341,hbsd/src/lib/libc/string/bzero.c,lib/libc/string,2,DEFERRED,
b0341,hbsd/src/lib/libc/string/memcpy.c,lib/libc/string,2,DEFERRED,
b0341,hbsd/src/lib/libc/string/memmove.c,lib/libc/string,2,DEFERRED,
b0341,hbsd/src/lib/libc/string/memset_explicit.c,lib/libc/string,27,DEFERRED,
b0342,hbsd/src/usr.bin/getopt/getopt.c,usr.bin/getopt,41,DEFERRED,
b0343,hbsd/src/usr.sbin/nologin/nologin.c,usr.sbin/nologin,49,VERIFIED,
b0344,hbsd/src/usr.bin/revoke/revoke.c,usr.bin/revoke,59,DEFERRED,
b0345,hbsd/src/usr.bin/logname/logname.c,usr.bin/logname,61,DEFERRED,
b0346,hbsd/src/usr.bin/tty/tty.c,usr.bin/tty,67,VERIFIED,
b0347,hbsd/src/usr.sbin/boottrace/boottrace.c,usr.sbin/boottrace,71,VERIFIED,
b0348,hbsd/src/usr.sbin/accton/accton.c,usr.sbin/accton,75,VERIFIED,
b0349,hbsd/src/usr.bin/dirname/dirname.c,usr.bin/dirname,77,DEFERRED,
b0350,hbsd/src/usr.bin/fsync/fsync.c,usr.bin/fsync,77,DEFERRED,
b0351,hbsd/src/usr.bin/locate/bigram/locate.bigram.c,usr.bin/locate/bigram,97,DEFERRED,
b0352,hbsd/src/usr.bin/biff/biff.c,usr.bin/biff,100,DEFERRED,
b0353,hbsd/src/usr.bin/mesg/mesg.c,usr.bin/mesg,100,DEFERRED,
b0354,hbsd/src/sbin/comcontrol/comcontrol.c,sbin/comcontrol,106,DEFERRED,
b0355,hbsd/src/usr.sbin/lptcontrol/lptcontrol.c,usr.sbin/lptcontrol,106,DEFERRED,
b0356,hbsd/src/sys/compat/linuxkpi/common/src/linuxkpi_hdmikmod.c,sys/compat/linuxkpi/common/src,7,DEFERRED,
b0356,hbsd/src/sys/compat/linuxkpi/common/src/linuxkpi_videokmod.c,sys/compat/linuxkpi/common/src,7,DEFERRED,
b0356,hbsd/src/sys/compat/linuxkpi/common/src/linux_seq_buf.c,sys/compat/linuxkpi/common/src,64,DEFERRED,
b0356,hbsd/src/sys/compat/linuxkpi/common/src/linux_kmod.c,sys/compat/linuxkpi/common/src,33,DEFERRED,
b0357,hbsd/src/usr.bin/c89/c89.c,usr.bin/c89,111,DEFERRED,
b0358,hbsd/src/usr.sbin/fifolog/fifolog_writer/fifolog_writer.c,usr.sbin/fifolog/fifolog_writer,115,DEFERRED,
b0359,hbsd/src/usr.bin/bluetooth/bthost/bthost.c,usr.bin/bluetooth/bthost,144,DEFERRED,
b0360,hbsd/src/lib/libc/string/strncmp.c,lib/libc/string,48,VERIFIED,
b0360,hbsd/src/lib/libc/string/bcmp.c,lib/libc/string,51,VERIFIED,
b0360,hbsd/src/lib/libc/string/memccpy.c,lib/libc/string,48,DEFERRED,
b0360,hbsd/src/lib/libc/string/strchrnul.c,lib/libc/string,59,DEFERRED,
b0361,hbsd/src/lib/msun/src/s_tgammaf.c,lib/msun/src,42,DEFERRED,
b0361,hbsd/src/lib/msun/src/s_isfinite.c,lib/msun/src,58,VERIFIED,
b0361,hbsd/src/lib/msun/src/s_isnormal.c,lib/msun/src,58,VERIFIED,
b0361,hbsd/src/lib/msun/src/s_scalbln.c,lib/msun/src,53,VERIFIED,
b0362,hbsd/src/lib/libc/string/memchr.c,lib/libc/string,56,DEFERRED,
b0362,hbsd/src/lib/libc/string/strcpy.c,lib/libc/string,50,DEFERRED,
b0362,hbsd/src/lib/libc/string/wcsspn.c,lib/libc/string,60,VERIFIED,
b0362,hbsd/src/lib/libc/string/strrchr.c,lib/libc/string,51,DEFERRED,
b0363,hbsd/src/lib/libc/string/wcscmp.c,lib/libc/string,52,VERIFIED,
b0363,hbsd/src/lib/libc/string/wcsstr.c,lib/libc/string,57,VERIFIED,
b0363,hbsd/src/lib/libc/string/memset_s.c,lib/libc/string,63,DEFERRED,
b0363,hbsd/src/lib/libc/string/strncat.c,lib/libc/string,60,VERIFIED,
b0364,hbsd/src/lib/msun/src/e_sinh.c,lib/msun/src,75,VERIFIED,
b0364,hbsd/src/lib/msun/src/s_tanf.c,lib/msun/src,69,DEFERRED,
b0364,hbsd/src/lib/msun/src/s_fmaxl.c,lib/msun/src,54,DEFERRED,
b0364,hbsd/src/lib/msun/src/s_fmaxf.c,lib/msun/src,60,DEFERRED,
b0365,hbsd/src/usr.sbin/extattrctl/extattrctl.c,usr.sbin/extattrctl,265,DEFERRED,
b0366,hbsd/src/lib/libc/secure/sprintf_chk.c,lib/libc/secure,61,VERIFIED,
b0366,hbsd/src/lib/libc/secure/strncat_chk.c,lib/libc/secure,70,VERIFIED,
b0366,hbsd/src/lib/libc/secure/libc_stack_protector.c,lib/libc/secure,137,DEFERRED,
b0367,hbsd/src/lib/libthr/thread/thr_getschedparam.c,lib/libthr/thread,68,DEFERRED,
b0367,hbsd/src/lib/libthr/thread/thr_sigqueue.c,lib/libthr/thread,79,DEFERRED,
b0367,hbsd/src/lib/libthr/thread/thr_autoinit.c,lib/libthr/thread,65,DEFERRED,
b0367,hbsd/src/lib/libthr/thread/thr_symbols.c,lib/libthr/thread,58,DEFERRED,
b0368,hbsd/src/lib/msun/src/s_cosf.c,lib/msun/src,84,VERIFIED,
b0368,hbsd/src/lib/msun/src/s_fmaximum.c,lib/msun/src,65,DEFERRED,
b0368,hbsd/src/lib/msun/src/k_sin.c,lib/msun/src,66,DEFERRED,
b0368,hbsd/src/lib/msun/src/s_fminimum_mag.c,lib/msun/src,74,DEFERRED,
b0369,hbsd/src/usr.bin/ipcrm/ipcrm.c,usr.bin/ipcrm,298,DEFERRED,
b0370,hbsd/src/lib/msun/src/s_atanl.c,lib/msun/src,81,DEFERRED,
b0370,hbsd/src/lib/msun/src/s_fminimum_numl.c,lib/msun/src,71,DEFERRED,
b0370,hbsd/src/lib/msun/src/s_fmaximum_mag_numl.c,lib/msun/src,77,DEFERRED,
b0370,hbsd/src/lib/msun/src/s_rint.c,lib/msun/src,88,DEFERRED,
b0371,hbsd/src/lib/msun/src/e_acoshl.c,lib/msun/src,85,DEFERRED,
b0371,hbsd/src/lib/msun/src/s_cos.c,lib/msun/src,85,DEFERRED,
b0371,hbsd/src/lib/msun/src/s_sinf.c,lib/msun/src,82,VERIFIED,
b0371,hbsd/src/lib/msun/src/s_fminimum.c,lib/msun/src,66,DEFERRED,
b0372,hbsd/src/lib/msun/src/s_fminimum_mag_numl.c,lib/msun/src,79,DEFERRED,
b0372,hbsd/src/lib/msun/src/s_fmaximum_numf.c,lib/msun/src,76,DEFERRED,
b0372,hbsd/src/lib/msun/src/s_fminimum_numf.c,lib/msun/src,77,DEFERRED,
b0372,hbsd/src/lib/msun/src/s_ceill.c,lib/msun/src,96,DEFERRED,
b0373,hbsd/src/lib/msun/src/s_fmaximum_num.c,lib/msun/src,80,DEFERRED,
b0373,hbsd/src/lib/msun/src/s_fminimum_num.c,lib/msun/src,82,DEFERRED,
b0373,hbsd/src/lib/msun/src/e_log10.c,lib/msun/src,90,DEFERRED,
b0373,hbsd/src/lib/msun/src/s_fmaximum_mag_num.c,lib/msun/src,88,DEFERRED,
b0374,hbsd/src/lib/msun/src/s_floorl.c,lib/msun/src,96,DEFERRED,
b0374,hbsd/src/lib/msun/src/e_logf.c,lib/msun/src,86,DEFERRED,
b0374,hbsd/src/lib/msun/src/e_log2f.c,lib/msun/src,79,DEFERRED,
b0374,hbsd/src/lib/msun/src/s_fmaximum_mag_numf.c,lib/msun/src,84,DEFERRED,
b0375,hbsd/src/lib/msun/src/s_fminimum_mag_num.c,lib/msun/src,90,DEFERRED,
b0375,hbsd/src/lib/msun/src/s_sinl.c,lib/msun/src,92,DEFERRED,
b0375,hbsd/src/lib/msun/src/e_fmodf.c,lib/msun/src,103,DEFERRED,
b0375,hbsd/src/lib/msun/src/s_lround.c,lib/msun/src,68,DEFERRED,
b0376,hbsd/src/lib/msun/src/e_hypot.c,lib/msun/src,125,DEFERRED,
b0376,hbsd/src/lib/msun/src/s_tanpif.c,lib/msun/src,114,DEFERRED,
b0376,hbsd/src/lib/msun/src/s_csqrt.c,lib/msun/src,112,DEFERRED,
b0376,hbsd/src/lib/msun/src/s_sinpif.c,lib/msun/src,118,DEFERRED,
b0377,hbsd/src/lib/libc/nls/msgcat.c,lib/libc/nls,489,DEFERRED,
b0378,hbsd/src/lib/libc/posix1e/acl_valid.c,lib/libc/posix1e,123,DEFERRED,
b0378,hbsd/src/lib/libc/posix1e/acl_entry.c,lib/libc/posix1e,145,DEFERRED,
b0378,hbsd/src/lib/libc/posix1e/acl_calc_mask.c,lib/libc/posix1e,128,DEFERRED,
b0378,hbsd/src/lib/libc/posix1e/acl_branding.c,lib/libc/posix1e,167,DEFERRED,
b0379,hbsd/src/lib/libc/stdio/_flock_stub.c,lib/libc/stdio,138,DEFERRED,
b0379,hbsd/src/lib/libc/stdio/refill.c,lib/libc/stdio,142,DEFERRED,
b0379,hbsd/src/lib/libc/stdio/fflush.c,lib/libc/stdio,147,DEFERRED,
b0379,hbsd/src/lib/libc/stdio/fopencookie.c,lib/libc/stdio,165,DEFERRED,
b0380,hbsd/src/lib/libc/stdlib/rand.c,lib/libc/stdlib,162,DEFERRED,
b0380,hbsd/src/lib/libc/stdlib/cxa_thread_atexit_impl.c,lib/libc/stdlib,151,DEFERRED,
b0380,hbsd/src/lib/libc/stdlib/strtol.c,lib/libc/stdlib,155,DEFERRED,
b0380,hbsd/src/lib/libc/stdlib/strtoimax.c,lib/libc/stdlib,156,DEFERRED,
b0381,hbsd/src/lib/libc/stdlib/getenv.c,lib/libc/stdlib,761,DEFERRED,
b0382,hbsd/src/lib/libc/gen/scandir-compat11.c,lib/libc/gen,151,DEFERRED,
b0382,hbsd/src/lib/libc/gen/getutxent.c,lib/libc/gen,240,DEFERRED,
b0382,hbsd/src/lib/libc/gen/err.c,lib/libc/gen,223,DEFERRED,
b0382,hbsd/src/lib/libc/gen/sysctl.c,lib/libc/gen,213,DEFERRED,
b0383,hbsd/src/sbin/hastd/proto_socketpair.c,sbin/hastd,235,DEFERRED,
b0383,hbsd/src/sbin/hastd/proto_common.c,sbin/hastd,231,DEFERRED,
b0383,hbsd/src/sbin/hastd/ebuf.c,sbin/hastd,261,DEFERRED,
b0383,hbsd/src/sbin/hastd/metadata.c,sbin/hastd,224,DEFERRED,
b0384,hbsd/src/lib/libc/stdlib/heapsort.c,lib/libc/stdlib,196,DEFERRED,
b0384,hbsd/src/lib/libc/stdlib/qsort.c,lib/libc/stdlib,248,DEFERRED,
b0384,hbsd/src/lib/libc/stdlib/atexit.c,lib/libc/stdlib,255,DEFERRED,
b0384,hbsd/src/lib/libc/stdlib/radixsort.c,lib/libc/stdlib,307,DEFERRED,
b0385,hbsd/src/lib/libc/regex/grot/debug.c,lib/libc/regex/grot,209,DEFERRED,
b0385,hbsd/src/lib/libc/regex/grot/split.c,lib/libc/regex/grot,313,DEFERRED,
b0385,hbsd/src/lib/libc/regex/grot/main.c,lib/libc/regex/grot,491,DEFERRED,
b0386,hbsd/src/lib/libc/net/ether_addr.c,lib/libc/net,230,DEFERRED,
b0386,hbsd/src/lib/libc/net/getnetbynis.c,lib/libc/net,259,DEFERRED,
b0386,hbsd/src/lib/libc/net/gethostbynis.c,lib/libc/net,297,DEFERRED,
b0386,hbsd/src/lib/libc/net/getnetbyht.c,lib/libc/net,283,DEFERRED,
b0387,hbsd/src/lib/libc/resolv/res_update.c,lib/libc/resolv,218,DEFERRED,
b0387,hbsd/src/lib/libc/resolv/res_data.c,lib/libc/resolv,331,DEFERRED,
b0387,hbsd/src/lib/libc/resolv/res_comp.c,lib/libc/resolv,271,DEFERRED,
b0387,hbsd/src/lib/libc/resolv/res_mkquery.c,lib/libc/resolv,295,DEFERRED,
b0388,hbsd/src/lib/libc/gen/scandir.c,lib/libc/gen,252,DEFERRED,
b0388,hbsd/src/lib/libc/gen/fmtcheck.c,lib/libc/gen,321,DEFERRED,
b0388,hbsd/src/lib/libc/gen/pututxline.c,lib/libc/gen,334,DEFERRED,
b0388,hbsd/src/lib/libc/gen/opendir2.c,lib/libc/gen,336,DEFERRED,
b0389,hbsd/src/lib/libc/iconv/citrus_esdb.c,lib/libc/iconv,366,DEFERRED,
b0389,hbsd/src/lib/libc/iconv/citrus_module.c,lib/libc/iconv,315,DEFERRED,
b0389,hbsd/src/lib/libc/iconv/citrus_csmapper.c,lib/libc/iconv,386,DEFERRED,
b0389,hbsd/src/lib/libc/iconv/citrus_iconv.c,lib/libc/iconv,371,DEFERRED,
b0390,hbsd/src/lib/msun/ld80/b_tgammal.c,lib/msun/ld80,419,DEFERRED,
b0390,hbsd/src/lib/msun/ld80/b_logl.c,lib/msun/ld80,375,DEFERRED,
b0390,hbsd/src/lib/msun/ld80/s_erfl.c,lib/msun/ld80,333,DEFERRED,
b0390,hbsd/src/lib/msun/ld80/e_lgammal_r.c,lib/msun/ld80,354,DEFERRED,
b0391,hbsd/src/bin/sh/parser.c,bin/sh,2274,DEFERRED,
b0392,hbsd/src/usr.sbin/lpr/lptest/lptest.c,usr.sbin/lpr/lptest,73,DEFERRED,
b0393,hbsd/src/usr.bin/file2c/file2c.c,usr.bin/file2c,90,DEFERRED,
b0394,hbsd/src/sbin/ipf/libipf/count6bits.c,sbin/ipf/libipf,28,DEFERRED,
b0394,hbsd/src/sbin/ipf/libipf/getsumd.c,sbin/ipf/libipf,22,DEFERRED,
b0394,hbsd/src/sbin/ipf/libipf/binprint.c,sbin/ipf/libipf,29,DEFERRED,
b0394,hbsd/src/sbin/ipf/libipf/printbuf.c,sbin/ipf/libipf,31,DEFERRED,
b0395,hbsd/src/usr.sbin/fifolog/fifolog_create/fifolog_create.c,usr.sbin/fifolog/fifolog_create,115,DEFERRED,
b0396,hbsd/src/sbin/kldunload/kldunload.c,sbin/kldunload,116,VERIFIED,
b0397,hbsd/src/usr.bin/nohup/nohup.c,usr.bin/nohup,121,DEFERRED,
b0398,hbsd/src/usr.bin/protect/protect.c,usr.bin/protect,122,VERIFIED,
b0399,hbsd/src/sbin/nfsiod/nfsiod.c,sbin/nfsiod,127,VERIFIED,
b0400,hbsd/src/sbin/mount_nullfs/mount_nullfs.c,sbin/mount_nullfs,129,DEFERRED,
b0401,hbsd/src/usr.bin/colrm/colrm.c,usr.bin/colrm,134,DEFERRED,
b0402,hbsd/src/usr.sbin/snapinfo/snapinfo.c,usr.sbin/snapinfo,181,DEFERRED,
b0403,hbsd/src/sbin/ipf/libipf/poolio.c,sbin/ipf/libipf,50,DEFERRED,
b0403,hbsd/src/sbin/ipf/libipf/fill6bits.c,sbin/ipf/libipf,46,DEFERRED,
b0403,hbsd/src/sbin/ipf/libipf/tcp_flags.c,sbin/ipf/libipf,46,DEFERRED,
b0403,hbsd/src/sbin/ipf/libipf/checkrev.c,sbin/ipf/libipf,45,DEFERRED,
b0404,hbsd/src/sbin/dmesg/dmesg.c,sbin/dmesg,201,DEFERRED,
b0405,hbsd/src/usr.bin/locate/code/locate.code.c,usr.bin/locate/code,233,DEFERRED,
b0406,hbsd/src/lib/libc/string/wcsncpy.c,lib/libc/string,60,DEFERRED,
b0406,hbsd/src/lib/libc/string/strnstr.c,lib/libc/string,61,VERIFIED,
b0406,hbsd/src/lib/libc/string/strverscmp.c,lib/libc/string,91,DEFERRED,
b0406,hbsd/src/lib/libc/string/strncpy.c,lib/libc/string,69,DEFERRED,
b0407,hbsd/src/usr.bin/uname/uname.c,usr.bin/uname,288,DEFERRED,
b0408,hbsd/src/sbin/nvmecontrol/disconnect.c,sbin/nvmecontrol,82,DEFERRED,
b0408,hbsd/src/sbin/nvmecontrol/nc_util.c,sbin/nvmecontrol,58,VERIFIED,
b0408,hbsd/src/sbin/nvmecontrol/nsid.c,sbin/nvmecontrol,78,DEFERRED,
b0408,hbsd/src/sbin/nvmecontrol/reset.c,sbin/nvmecontrol,83,DEFERRED,
b0409,hbsd/src/usr.sbin/nfsdumpstate/nfsdumpstate.c,usr.sbin/nfsdumpstate,315,DEFERRED,
b0410,hbsd/src/usr.bin/cksum/sum1.c,usr.bin/cksum,65,VERIFIED,
b0410,hbsd/src/usr.bin/cksum/sum2.c,usr.bin/cksum,68,VERIFIED,
b0410,hbsd/src/usr.bin/cksum/print.c,usr.bin/cksum,64,VERIFIED,
b0410,hbsd/src/usr.bin/cksum/cksum.c,usr.bin/cksum,123,DEFERRED,
b0411,hbsd/src/lib/msun/src/s_fminimum_mag_numf.c,lib/msun/src,85,DEFERRED,
b0411,hbsd/src/lib/msun/src/s_asinhl.c,lib/msun/src,87,DEFERRED,
b0411,hbsd/src/lib/msun/src/s_atanf.c,lib/msun/src,89,DEFERRED,
b0411,hbsd/src/lib/msun/src/s_ctanhf.c,lib/msun/src,84,DEFERRED,
b0412,hbsd/src/lib/libc/rpc/svc_run.c,lib/libc/rpc,92,DEFERRED,
b0412,hbsd/src/lib/libc/rpc/authdes_prot.c,lib/libc/rpc,85,DEFERRED,
b0412,hbsd/src/lib/libc/rpc/pmap_getmaps.c,lib/libc/rpc,93,DEFERRED,
b0412,hbsd/src/lib/libc/rpc/pmap_getport.c,lib/libc/rpc,95,DEFERRED,
b0413,hbsd/src/sbin/adjkerntz/adjkerntz.c,sbin/adjkerntz,370,DEFERRED,
b0414,hbsd/src/usr.bin/ktrdump/ktrdump.c,usr.bin/ktrdump,403,DEFERRED,
b0415,hbsd/src/usr.bin/proccontrol/proccontrol.c,usr.bin/proccontrol,429,DEFERRED,
b0416,hbsd/src/lib/libc/string/strstr.c,lib/libc/string,219,DEFERRED,
b0416,hbsd/src/lib/libc/string/wcscoll.c,lib/libc/string,226,DEFERRED,
b0417,hbsd/src/lib/msun/src/e_acos.c,lib/msun/src,107,DEFERRED,
b0417,hbsd/src/lib/msun/src/s_cbrtl.c,lib/msun/src,140,DEFERRED,
b0417,hbsd/src/lib/msun/src/s_nan.c,lib/msun/src,111,DEFERRED,
b0417,hbsd/src/lib/msun/src/e_atan2l.c,lib/msun/src,116,DEFERRED,
b0418,hbsd/src/lib/libc/string/strcoll.c,lib/libc/string,117,DEFERRED,
b0418,hbsd/src/lib/libc/string/strlen.c,lib/libc/string,121,DEFERRED,
b0418,hbsd/src/lib/libc/string/strsignal.c,lib/libc/string,148,DEFERRED,
b0418,hbsd/src/lib/libc/string/memset.c,lib/libc/string,131,DEFERRED,
b0419,hbsd/src/lib/libc/gmon/gmon.c,lib/libc/gmon,242,DEFERRED,
b0419,hbsd/src/lib/libc/gmon/mcount.c,lib/libc/gmon,316,DEFERRED,
b0420,hbsd/src/sbin/hastctl/hastctl.c,sbin/hastctl,582,DEFERRED,
b0421,hbsd/src/lib/msun/src/e_log.c,lib/msun/src,143,DEFERRED,
b0421,hbsd/src/lib/msun/src/s_ctanh.c,lib/msun/src,146,DEFERRED,
b0421,hbsd/src/lib/msun/src/s_remquol.c,lib/msun/src,169,DEFERRED,
b0421,hbsd/src/lib/msun/src/s_rsqrt.c,lib/msun/src,153,DEFERRED,
b0422,hbsd/src/lib/libc/string/strtok.c,lib/libc/string,132,DEFERRED,
b0422,hbsd/src/lib/libc/string/strerror.c,lib/libc/string,142,DEFERRED,
b0422,hbsd/src/lib/libc/string/bcopy.c,lib/libc/string,136,DEFERRED,
b0422,hbsd/src/lib/libc/string/memmem.c,lib/libc/string,211,DEFERRED,
b0423,hbsd/src/lib/libc/stdio/fread.c,lib/libc/stdio,146,DEFERRED,
b0423,hbsd/src/lib/libc/stdio/stdio.c,lib/libc/stdio,172,DEFERRED,
b0423,hbsd/src/lib/libc/stdio/ungetc.c,lib/libc/stdio,164,DEFERRED,
b0423,hbsd/src/lib/libc/stdio/fgetln.c,lib/libc/stdio,160,DEFERRED,
b0424,hbsd/src/sbin/hastd/rangelock.c,sbin/hastd,140,DEFERRED,
b0424,hbsd/src/sbin/hastd/hast_checksum.c,sbin/hastd,149,DEFERRED,
b0424,hbsd/src/sbin/hastd/event.c,sbin/hastd,161,DEFERRED,
b0424,hbsd/src/sbin/hastd/hast_proto.c,sbin/hastd,218,DEFERRED,
b0425,hbsd/src/lib/msun/src/s_cospi.c,lib/msun/src,145,DEFERRED,
b0425,hbsd/src/lib/msun/src/e_jnf.c,lib/msun/src,201,DEFERRED,
b0425,hbsd/src/lib/msun/src/e_rem_pio2.c,lib/msun/src,176,DEFERRED,
b0425,hbsd/src/lib/msun/src/s_rsqrtf.c,lib/msun/src,162,DEFERRED,
b0426,hbsd/src/lib/libc/posix1e/acl_delete_entry.c,lib/libc/posix1e,158,DEFERRED,
b0426,hbsd/src/lib/libc/posix1e/acl_get.c,lib/libc/posix1e,215,DEFERRED,
b0426,hbsd/src/lib/libc/posix1e/acl_strip.c,lib/libc/posix1e,223,DEFERRED,
b0426,hbsd/src/lib/libc/posix1e/acl_set.c,lib/libc/posix1e,252,DEFERRED,
b0427,hbsd/src/lib/libc/gen/setproctitle.c,lib/libc/gen,218,DEFERRED,
b0427,hbsd/src/lib/libc/gen/termios.c,lib/libc/gen,287,DEFERRED,
b0427,hbsd/src/lib/libc/gen/telldir.c,lib/libc/gen,204,DEFERRED,
b0427,hbsd/src/lib/libc/gen/getcwd.c,lib/libc/gen,227,DEFERRED,
b0428,hbsd/src/sys/netinet/libalias/alias_dummy.c,sys/netinet/libalias,149,DEFERRED,
b0428,hbsd/src/sys/netinet/libalias/alias_mod.c,sys/netinet/libalias,170,DEFERRED,
b0428,hbsd/src/sys/netinet/libalias/alias_util.c,sys/netinet/libalias,175,SKIPPED,
b0428,hbsd/src/sys/netinet/libalias/alias_skinny.c,sys/netinet/libalias,442,DEFERRED,
b0429,hbsd/src/lib/libc/net/linkaddr.c,lib/libc/net,291,DEFERRED,
b0429,hbsd/src/lib/libc/net/nss_compat.c,lib/libc/net,287,DEFERRED,
b0429,hbsd/src/lib/libc/net/eui64.c,lib/libc/net,308,DEFERRED,
b0429,hbsd/src/lib/libc/net/getifaddrs.c,lib/libc/net,343,DEFERRED,
b0430,hbsd/src/usr.bin/elfdump/elfdump.c,usr.bin/elfdump,1288,DEFERRED,
b0431,hbsd/src/lib/libc/stdtime/time32.c,lib/libc/stdtime,97,DEFERRED,
b0431,hbsd/src/lib/libc/stdtime/timelocal.c,lib/libc/stdtime,153,DEFERRED,
b0431,hbsd/src/lib/libc/stdtime/strptime.c,lib/libc/stdtime,710,DEFERRED,
b0431,hbsd/src/lib/libc/stdtime/strftime.c,lib/libc/stdtime,629,DEFERRED,
b0432,hbsd/src/lib/libc/gen/sem_new.c,lib/libc/gen,470,DEFERRED,
b0432,hbsd/src/lib/libc/gen/wordexp.c,lib/libc/gen,416,DEFERRED,
b0432,hbsd/src/lib/libc/gen/setmode.c,lib/libc/gen,482,DEFERRED,
b0432,hbsd/src/lib/libc/gen/sem.c,lib/libc/gen,464,DEFERRED,
b0433,hbsd/src/lib/libc/net/getnetnamadr.c,lib/libc/net,450,DEFERRED,
b0433,hbsd/src/lib/libc/net/nscache.c,lib/libc/net,438,DEFERRED,
b0433,hbsd/src/lib/libc/net/hesiod.c,lib/libc/net,554,DEFERRED,
b0433,hbsd/src/lib/libc/net/getnetbydns.c,lib/libc/net,464,DEFERRED,
b0434,hbsd/src/lib/libc/stdlib/merge.c,lib/libc/stdlib,355,DEFERRED,
b0434,hbsd/src/lib/libc/stdlib/getopt_long.c,lib/libc/stdlib,606,DEFERRED,
b0434,hbsd/src/lib/libc/stdlib/strfmon.c,lib/libc/stdlib,669,DEFERRED,
b0434,hbsd/src/lib/libc/stdlib/random.c,lib/libc/stdlib,501,DEFERRED,
b0435,hbsd/src/lib/libc/gen/sysconf.c,lib/libc/gen,633,DEFERRED,
b0435,hbsd/src/lib/libc/gen/posix_spawn.c,lib/libc/gen,749,DEFERRED,
b0435,hbsd/src/lib/libc/gen/getcap.c,lib/libc/gen,1051,DEFERRED,
b0435,hbsd/src/lib/libc/gen/getnetgrent.c,lib/libc/gen,1012,DEFERRED,
b0436,hbsd/src/lib/libc/gen/glob-compat11.c,lib/libc/gen,1085,DEFERRED,
b0436,hbsd/src/lib/libc/gen/glob.c,lib/libc/gen,1155,DEFERRED,
b0436,hbsd/src/lib/libc/gen/fts-compat11.c,lib/libc/gen,1215,DEFERRED,
b0436,hbsd/src/lib/libc/gen/fts-compat.c,lib/libc/gen,1235,DEFERRED,
b0437,hbsd/src/usr.bin/perror/perror.c,usr.bin/perror,80,DEFERRED,
b0438,hbsd/src/lib/libthread_db/arch/aarch64/libpthread_md.c,lib/libthread_db/arch/aarch64,92,DEFERRED,
b0439,hbsd/src/usr.sbin/pnfsdskill/pnfsdskill.c,usr.sbin/pnfsdskill,96,DEFERRED,
b0440,hbsd/src/sbin/ipf/libipf/allocmbt.c,sbin/ipf/libipf,23,DEFERRED,
b0440,hbsd/src/sbin/ipf/libipf/findword.c,sbin/ipf/libipf,24,DEFERRED,
b0440,hbsd/src/sbin/ipf/libipf/printmask.c,sbin/ipf/libipf,27,DEFERRED,
